kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
Tidak menebang pohon di hutan secara liar.,Tidak menebang pohon di hutan secara rlia.,IPS,Transposition Error
Melakukan reboisasi atau penanaman kembali.,Melakukan reboisasi atau pennaaman kembali.,IPS,Transposition Error
Membuat daerah-daerah serapan air.,Membuat daerah-daerah serpaan air.,IPS,Transposition Error
Membuat dam atau banjir kanal.,Membuat dam atau bainjr kanal.,IPS,Transposition Error
Saat musim kemarau dilakukan pengerukan sungai.,Saat musim kemarau dilkaukan pengerukan sungai.,IPS,Transposition Error
"Dengan demikian, saat musim penghujan sungai dapat menampung air lebih banyak.","Dengan demikian, saat musim penghujan sungai adpat menampung air lebih banyak.",IPS,Transposition Error
"Carilah tempat yang lebih tinggi, misalnya loteng rumah.","Carilah tempat yang lebih tinggi, misalnya lotneg rumah.",IPS,Transposition Error
Pindahlah ke lantai paling atas jika rumah bertingkat.,Pindahlah ke lantai paling atas jika arumh bertingkat.,IPS,Transposition Error
Pindahkan surat dan barang-barang berharga ketempat yang aman.,Pindahkan surat dan barang-barang berharga ketempat gyan aman.,IPS,Transposition Error
Apabila ketinggian air belum begitu tinggi mengungsilah ke tempat yang lebih aman.,Apabila ketinggian air belum begitu tinggi menungsilagh ke tempat yang lebih aman.,IPS,Transposition Error
"Apabila terjebak di air yang dalam, carilah pegangan supaya tidak tenggelam.","Apabila terjebak di air yang dalam, carliah pegangan supaya tidak tenggelam.",IPS,Transposition Error
"Apabila bisa berenang, segeralah berenang menuju ke tempat yang lebih aman.","Apabila bisa berenang, segeralah berenang menuju ek tempat yang lebih aman.",IPS,Transposition Error
Indonesia memiliki wilayah hutan yang luas.,Indonesia memiliki wilayah hunta yang luas.,IPS,Transposition Error
"Sayangnya, pengelolaan hutan belum dilakukan dengan baik.","Sayangnya, pengelolaan hutan belum dilakukan dengan kbai.",IPS,Transposition Error
"Seringkali, orang sengaja membakar hutan untuk membuka lahan.","Seringkali, orang sengaja membakar hutan untuk memubka lahan.",IPS,Transposition Error
Kebakaran hutan dapat meluas dan berdampak buruk.,Kebakaran hutan dapat meluas dan berdampak ubruk.,IPS,Transposition Error
Gunakan masker penutup hidung jika asapnya begitu mengganggu.,Gunakan masker penutup hidung jika asapnya begtiu mengganggu.,IPS,Transposition Error
"Jika kalian sedang berada dalam kendaraan, kurangi kecepatan dan nyalakan lampu kendaraan.","Jika kalian sedang berada dalam kendaraan, kurnagi kecepatan dan nyalakan lampu kendaraan.",IPS,Transposition Error
Daerah rawan terjadi bencana tanah longsor adalah lereng pegunungan.,Daerah rawan terjadi bencana tanah longsor adaalh lereng pegunungan.,IPS,Transposition Error
Jika terjadi tanah longsor segeralah keluar dari rumah.,Jika terjadi tanah longsor segeralah keluar idar rumah.,IPS,Transposition Error
"Segeralah berlindung ke tempat aman, seperti lapangan atau tempat terbuka lainnya.","Segeralah berlindung ke tempat aman, seperti lpanagan atau tempat terbuka lainnya.",IPS,Transposition Error
Badai bisa terjadi di laut maupun di daratan.,Badai bisa terjaid di laut maupun di daratan.,IPS,Transposition Error
Jika terjadi badai di laut jangan menggunakan alat transportasi laut.,Jika terjadi badai di laut jangan mengunagkan alat transportasi laut.,IPS,Transposition Error
"Apabila badai terjadi daratan, beberapa cara yang dapat kita lakukan, antara lain.","Apabila badai terjadi daratan, beberapa cara gyan dapat kita lakukan, antara lain.",IPS,Transposition Error
"Jika rumah kita kuat, sebaiknya segera masuk ke dalam rumah.","Jika rumah kita kuat, sebaiknya segera umask ke dalam rumah.",IPS,Transposition Error
"Akan tetapi, jika rumah kita tidak kuat maka segeralah keluar rumah.","Akan tetapi, jika rumah kita tidak tkua maka segeralah keluar rumah.",IPS,Transposition Error
Carilah tempat yang terbuka supaya terhindar dari bangunan yang roboh.,Carilah tempat yang terbuka supaya terhindar idar bangunan yang roboh.,IPS,Transposition Error
Apabila berada di jalan dan sedang naik kendaraan berhentilah di tempat terbuka.,Apabila berada di jalan dan sedang knai kendaraan berhentilah di tempat terbuka.,IPS,Transposition Error
Jangan berhenti di bawah papan reklame dan pohon besar.,Jangan berhenti di bawah papan reklame dan pohon esbar.,IPS,Transposition Error
Hal itu untuk menghindari kemungkinan robohnya papan reklame dan pohon tersebut.,Hal itu untuk menghindari kemungkinan robohnya appan reklame dan pohon tersebut.,IPS,Transposition Error
Mengenali gejala alam penting bagi kita.,Mengenali gejala alam peintng bagi kita.,IPS,Transposition Error
Dengan begitu kita dapat melakukan upaya penyelamatan.,Dengan begitu kita dapat melakukan upaya penelamatayn.,IPS,Transposition Error
Sudahkah kamu memahaminya?,Sudahkah kamu memhamianya?,IPS,Transposition Error
Tanyakan kepada gurumu jika ada hal yang belum dipahami.,Tanyakan kepada gurumu jika ada hal gyan belum dipahami.,IPS,Transposition Error
"Gejala alam yang terjadi di indonesia, antara lain gunung meletus, gempa bumi, tsunami, banjir, kebakaran hutan, tanah longsor, lumpur panas, dan badai.","Gejala alam yang terjadi di indonesia, ntaraa lain gunung meletus, gempa bumi, tsunami, banjir, kebakaran hutan, tanah longsor, lumpur panas, dan badai.",IPS,Transposition Error
Bencana banjir dan kebakaran hutan yang terjadi di indonesia disebabkan oleh perilaku manusia sendiri.,Bencana banjir dan kebakaran hutan yang terajdi di indonesia disebabkan oleh perilaku manusia sendiri.,IPS,Transposition Error
Banjir merupakan akibat dari perilaku manusia yang membuang sampah ke sungai dan menebang pohon secara liar.,Banjir merupakan akibat dari perilaku manusia gyan membuang sampah ke sungai dan menebang pohon secara liar.,IPS,Transposition Error
Perilaku manusia yang menyebabkan kebakaran hutan di antaranya sengaja membakar hutan untuk dijadikan lahan pertanian.,Perilaku manusia yang menyebabkan kebakaran hutan id antaranya sengaja membakar hutan untuk dijadikan lahan pertanian.,IPS,Transposition Error
"Terjadinya bencana alam, seperti gempa bumi dan gunung meletus tidak bisa diprediksi manusia sebelumnya.","Terjadinya bencana alam, seperti gempa bumi dan gunung umelets tidak bisa diprediksi manusia sebelumnya.",IPS,Transposition Error
"Oleh karena itu, kita harus perlu selalu waspada.","Oleh karena itu, kita harus perlu sellau waspada.",IPS,Transposition Error
Sebutkan bencana alam yang pernah terjadi di daerah tempat tinggalmu.,Sebutkan bencana alam yang pernah terjaid di daerah tempat tinggalmu.,IPS,Transposition Error
Mengapa membuang sampah di sungai bisa menyebabkan banjir?,Mengapa membuang sampah di sungai bisa menebabykan banjir?,IPS,Transposition Error
Sebutkan negara-negara yang dilanda tsunami pada tanggal 26 desember 2004 selain indonesia.,Sebutkan negara-negara yang dilanda tsunami pada tanggal 26 desemrbe 2004 selain indonesia.,IPS,Transposition Error
Bagaimana cara menghadapi gempa bumi?,Bagaimana cara menghadapi geamp bumi?,IPS,Transposition Error
Sebutkan perilaku manusia yang dapat menyebabkan tanah longsor.,Sebutkan perilaku manusia yang dapat menyebabkan atnah longsor.,IPS,Transposition Error
"Saat ini, kemajuan dalam setiap aspek kehidupan berlangsung cepat.","Saat ini, kemajuan dalam setiap aspek kehdiupan berlangsung cepat.",IPS,Transposition Error
Arus kemajuan zaman berpengaruh terhadap segala aspek kehidupan masyarakat.,Arus kemajuan zaman berpengaruh terhadap segala easpk kehidupan masyarakat.,IPS,Transposition Error
"Pada masa globalisasi sekarang ini, indonesia tidak tinggal diam.","Pada masa globalisasi sekarang ini, indonesia atidk tinggal diam.",IPS,Transposition Error
Indonesia turut berperan aktif.,Indonesia turut berepran aktif.,IPS,Transposition Error
Hal ini untuk mempercepat pembangunan di segala bidang.,Hal ini untuk mempercepat pembangunan di seglaa bidang.,IPS,Transposition Error
Bab ini akan membahas tentang peranan indonesia di era global.,Bab ini akan membahas tentang peranan indnoesia di era global.,IPS,Transposition Error
"Selain itu, pengaruh globalisasi dalam kehidupan masyarakat.","Selain itu, pengaruh globalisasi dalam kehidupan masarakyat.",IPS,Transposition Error
"Globalisasi berasal dari dua kata, yaitu globe dan isasi.","Globalisasi berasal dari dua kata, yaitu bgloe dan isasi.",IPS,Transposition Error
"Globe berarti dunia, sedangkan isasi berarti proses.","Globe berarti dunia, sedangkan isasi berarti proess.",IPS,Transposition Error
"Jadi, globalisasi adalah proses mendunia.","Jadi, globalisasi adalah preoss mendunia.",IPS,Transposition Error
"Artinya, negara-negara di dunia ini seolah-olah menjadi satu.","Artinya, negara-negara di dunia ini seolah-olah menajdi satu.",IPS,Transposition Error
Batas antarnegara tidak ada lagi.,Atbas antarnegara tidak ada lagi.,IPS,Transposition Error
Globalisasi terjadi karena adanya kemajuan ilmu pengetahuan dan teknologi informasi.,Globalisasi terjadi karena adanya kemajuan ilmu penetahguan dan teknologi informasi.,IPS,Transposition Error
"Dengan adanya kemajuan di bidang teknologi informasi, segala informasi dapat diketahui.","Dengan adanya kemajuan di bidang teknologi infromasi, segala informasi dapat diketahui.",IPS,Transposition Error
Peristiwa di suatu negara bisa diketahui oleh masyarakat dari negara lain dalam waktu yang sangat cepat.,Peristiwa di suatu negara bisa diketahui hole masyarakat dari negara lain dalam waktu yang sangat cepat.,IPS,Transposition Error
Hal inilah yang dimaksud dengan batas-batas antarnegara seolah-olah tidak ada lagi.,Hal inilah yang dimaksud dengan batas-batas ntarnegaara seolah-olah tidak ada lagi.,IPS,Transposition Error
Batas geografis suatu negara tidak lagi menjadi penghalang.,Batas geografis suatu negara tidak lagi menajdi penghalang.,IPS,Transposition Error
Terlebih untuk mengetahui informasi yang berkembang di negara tersebut.,Terlebih untuk mengetahui informasi yang berkembang id negara tersebut.,IPS,Transposition Error
Globalisasi dipengaruhi oleh perkembangan alat komunikasi dan transportasi.,Globliasasi dipengaruhi oleh perkembangan alat komunikasi dan transportasi.,IPS,Transposition Error
"Perkembangan alat komunikasi, antara lain penggunaan satelit, telepon, komputer, dan internet.","Perkembangan alat komunikasi, antara lain penggunaan satleit, telepon, komputer, dan internet.",IPS,Transposition Error
Alat komunikasi canggih memungkinkan seseorang berkomunikasi dengan mudah dan cepat.,Alat komunikasi canggih memungkinkan seseorang berkomunikasi denagn mudah dan cepat.,IPS,Transposition Error
Berkembangnya alat transportasi memungkinkan seseorang bepergian ke negara lain dengan mudah dan cepat.,Berekmbangnya alat transportasi memungkinkan seseorang bepergian ke negara lain dengan mudah dan cepat.,IPS,Transposition Error
"Bahkan, dengan perkembangan teknologi transportasi yang canggih manusia bisa mendarat di bulan.","Bahkan, dengan perkembangan teknologi transportasi yang canggih manusia bais mendarat di bulan.",IPS,Transposition Error
Banyak sekali bukti globalisasi yang bisa kita lihat secara nyata.,Banyak sekali bukti globalisasi yang bisa akit lihat secara nyata.,IPS,Transposition Error
"Di antaranya di bidang telekomunikasi, bidang ekonomi, bidang industri, dan bidang kependudukan.","Di antaranya di bidang telekomunikasi, bidang ekoonmi, bidang industri, dan bidang kependudukan.",IPS,Transposition Error
"Saat ini, teknologi komunikasi berkembang dengan sangat pesat.","Saat ini, teknologi komunikasi berkembang dengan sanagt pesat.",IPS,Transposition Error
Dalam kehidupan sehari-hari kita biasa menggunakan alat-alat komunikasi modern.,Dalam kehidupan sehari-hari kita biasa menggunakan ala-talat komunikasi modern.,IPS,Transposition Error
"Di antaranya telepon, televisi, dan layanan internet.","Di antaranya telepon, televisi, dan layanan intrenet.",IPS,Transposition Error
"Adanya telepon, seseorang dapat berkomunikasi dengan orang lain yang berada di daerah atau negara lain.","Adanya telepon, sesenorag dapat berkomunikasi dengan orang lain yang berada di daerah atau negara lain.",IPS,Transposition Error
"Seseorang bisa mengetahui perkembangan informasi di tempat lain, dengan melihat berita di televisi.","Seseorang bisa mengetahui perkembangan informasi di temapt lain, dengan melihat berita di televisi.",IPS,Transposition Error
"Contohnya, kita dapat melihat pertandingan sepak secara langsung di televisi.","Contohnya, kita dapat melihat pertandingan sepak secraa langsung di televisi.",IPS,Transposition Error
Di dalam layanan internet tersedia fasilitas chatting dan e-mail.,Di dalam layanan internet tersedia fasilitas chatting dan le-mai.,IPS,Transposition Error
Fasilitas chatting membuat kita dapat berkomunikasi secara langsung.,Fasilitas chatting membuat kita dapat berkomunikasi secraa langsung.,IPS,Transposition Error
"Bahkan, kita dapat melihat langsung orang yang berkomunikasi dengan kita.","Bahkan, kita dapat melihat langsung orang gyan berkomunikasi dengan kita.",IPS,Transposition Error
Kita pun bisa mengirim surat elektronik secara cepat dengan fasilitas e-mail.,Kita pun bisa mengirim surat elektronik secraa cepat dengan fasilitas e-mail.,IPS,Transposition Error
Bukti globalisasi di bidang ekonomi adalah adanya pasar bebas.,Bukti globalisasi di bidang ekonomi adalah adayna pasar bebas.,IPS,Transposition Error
Pasar bebas disebut juga sebagai perdagangan internasional.,Pasar bebas disebut juga sebagai perdagangan intrnasioneal.,IPS,Transposition Error
"Dengan adanya perdagangan internasional, indonesia bisa menjual barang produksinya ke negara lain.","Dengan adanya perdagangan internasional, indonesia bisa menujal barang produksinya ke negara lain.",IPS,Transposition Error
Saat ini di sekitar kita banyak barang dari negara lain.,Saat ini di sekitar kita banyak branag dari negara lain.,IPS,Transposition Error
"Beberapa dari negara jepang, cina, dan negara lainnya.","Beberapa dari negraa jepang, cina, dan negara lainnya.",IPS,Transposition Error
"Barang-barang tersebut, antara lain kendaraan bermotor, mobil, alat-alat elektronik, makanan, minuman kaleng, dan lain-lain.","Barang-barang tersebut, antara lain kendaraan bermotor, imobl, alat-alat elektronik, makanan, minuman kaleng, dan lain-lain.",IPS,Transposition Error
Barang-barang tersebut dapat dijual di indonesia karena adanya perdagangan internasional.,Barang-barang tersebut dapat dijual di indonesia karnea adanya perdagangan internasional.,IPS,Transposition Error
"Bukti globalisasi di bidang ekonomi yang lain, yaitu pengusaha restoran asing yang mengembangkan usaha di indonesia.","Bukti globalisasi di bidang ekonomi yang nlai, yaitu pengusaha restoran asing yang mengembangkan usaha di indonesia.",IPS,Transposition Error
"Restoran asing yang berkembang di indonesia, antara lain restoran cepat saji (fastfood).","Restoran asing yang berkembang di indonesia, ntaraa lain restoran cepat saji (fastfood).",IPS,Transposition Error
Bukti globalisasi di bidang industri adalah banyaknya industri atau perusahaan asing yang berdiri di indonesia.,Bukti globalisasi di bidang industri adalah banayknya industri atau perusahaan asing yang berdiri di indonesia.,IPS,Transposition Error
Contohnya industri perakitan mobil dan sepeda motor.,Contohnya industri perakitan mobil dan sepeda omtor.,IPS,Transposition Error
Mobil dan sepeda motor produksi jepang tidak sepenuhnya diproduksi di jepang.,Mobil dan sepeda motor produksi jepang atidk sepenuhnya diproduksi di jepang.,IPS,Transposition Error
Ada pula yang mesinnya dibuat di jepang.,Ada pula yang mesinnya dibuat di jepnag.,IPS,Transposition Error
"Akan tetapi, perakitannya dilakukan di indonesia.","Akan tetapi, perakitannya dilkaukan di indonesia.",IPS,Transposition Error
Contoh lain yaitu produk sepatu nike.,Contoh lain yaitu pruodk sepatu nike.,IPS,Transposition Error
