kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
Timbullah perlawanan yang dikenal sebagai perang diponegoro.,Timbullah perlawanan yang dikenal sebagai perang diponegorot.,IPS,Insertion Error
Hal lain yang menjadi pemicu perang diponegoro adalah patok dalam membuat jalan menuju magelang.,Hal lain yang menjadi pemicu perang diponegorot adalah patok dalam membuat jalan menuju magelang.,IPS,Insertion Error
Patok itu melewati makam leluhur pangeran diponegoro yang dilakukan tanpa perundingan dahulu.,Patok itu melewati makam leluhur pangeran diponegorot yang dilakukan tanpa perundingan dahulu.,IPS,Insertion Error
"Oleh karena itu, pangeran diponegoro melarang pemasangan patok dan mempertahankan haknya.","Oleh karena itu, pangeran diponegoro melarang pemasangant patok dan mempertahankan haknya.",IPS,Insertion Error
Residen smissaert mengetahui hal itu.,Residen smissaert mengetahui haol itu.,IPS,Insertion Error
Ia menganggap hal itu sebagai tindakan pembangkangan.,Ia menganggap hal itu sebagai tindakan pembangkangatn.,IPS,Insertion Error
"Pada 20 juli 1825, pangeran diponegoro beserta pengikutnya melawan belanda.","Pada 20 juli 1825, pangeran diponegoro besetrta pengikutnya melawan belanda.",IPS,Insertion Error
Mereka berjuang dengan taktik perang gerilya.,Mereka berjuang dengan taoktik perang gerilya.,IPS,Insertion Error
"Markas diponegoro berpindah-pindah, yaitu di selarong, pleret, dekso, dan pengasih.","Markas diponegoro berpindah-pindah, yaitu di selarong, plertet, dekso, dan pengasih.",IPS,Insertion Error
Pangeran diponegoro pada mulanya dapat menguasai sebagian besar jawa tengah dan sebagian jawa timur.,Pangeran diponegoro pada mulanya dapat menguasai sebagiatn besar jawa tengah dan sebagian jawa timur.,IPS,Insertion Error
"Untuk mengalahkan pangeran diponegoro, belanda menggunakan tipu muslihat.","Untuk mengalahkan pangeran diponegoro, belanda menggunakan tiput muslihat.",IPS,Insertion Error
Pada 1827 belanda menugaskan jenderal marcus de kock untuk menumpas pasukan diponegoro.,Pada 1827 belanda menugaskan jentderal marcus de kock untuk menumpas pasukan diponegoro.,IPS,Insertion Error
Pangeran diponegoro diundang untuk berunding di magelang.,Pangeran diponegoro diundang untuk berunding di magelantg.,IPS,Insertion Error
"Dalam perundingan itu, ia tiba-tiba ditangkap dan diasingkan ke manado.","Dalam perundingan itu, ia tiba-tiba ditangkap tdan diasingkan ke manado.",IPS,Insertion Error
Kemudian dipindahkan ke makassar sampai wafat pada 8 januari 1855.,Kemudian dipindahkan ke makassar sampai wafat padat 8 januari 1855.,IPS,Insertion Error
Perlawanan terhadap belanda juga berlangsung di sumatera barat.,Perlawanan terhadap belanda juga berlangsung di sumaterta barat.,IPS,Insertion Error
Perlawanan ini dipimpin oleh tuanku imam bonjol.,Perlawanan ini dipimpin oleh tuanku imam bonjtol.,IPS,Insertion Error
Kehadiran belanda di sumatera barat untuk menguasai daerah penghasil kopi.,Kehadiran belanda di sumatera barat untuk menguastai daerah penghasil kopi.,IPS,Insertion Error
"Untuk menguasai sumatra barat, belanda memanfaatkan perselisihan antara kaum padri (pembaharu agama islam) dan kaum adat.","Untuk menguasai sumatra barat, belanda memanfaatkan perselisihant antara kaum padri (pembaharu agama islam) dan kaum adat.",IPS,Insertion Error
"Pada 1821, belanda dengan bantuan kaum adat memerangi kaum paderi.","Pada 1821, belanda dengan bantuan kaum adatt memerangi kaum paderi.",IPS,Insertion Error
Tuanku imam bonjol memimpin pasukan paderi untuk menghadapi belanda.,Tuanku imam bonjol memimpin pasukan paderi untutk menghadapi belanda.,IPS,Insertion Error
Dalam peperangan ini belanda dapat dikalahkan.,Dalam peperangan ini beolanda dapat dikalahkan.,IPS,Insertion Error
Belada terpaksa mengadakan perjanjian masang pada 1824.,Belada terpaksa mengadakan perjanjian masang pada 1824t.,IPS,Insertion Error
"Akan tetapi, perjanjian ini kemudian dilanggar oleh belanda.","Akan tetapi, perjanjian ini kemudian dilanggar oleht belanda.",IPS,Insertion Error
"Setelah perang diponegoro berakhir, belanda membawa pasukan yang besar ke sumatra barat.","Setelah perang diponegoro berakhir, belanda membawa pasutkan yang besar ke sumatra barat.",IPS,Insertion Error
Wilayah-wilayah di sumatra barat mulai dapat dikuasai.,Wilayah-wilayah di sumatra barat mulai dapat dikuasati.,IPS,Insertion Error
"Pada 1837, pasukan belanda dibawah pimpinan letkol michels menyerbu bonjol.","Pada 1837, pasukan belanda dibawah pimpinan letktol michels menyerbu bonjol.",IPS,Insertion Error
Dalam peperangan ini kaum padri dapat dikalahkan.,Dalam peperangan ini kaum padri dapat dikalahkant.,IPS,Insertion Error
Namun tuanku imam bonjol berhasil memoloskan diri.,Namun tuanku imam bonjol berhasil memoloskan dirit.,IPS,Insertion Error
Pada oktober 1837 tuanku imam bonjol ditangkap.,Pada oktober 1837 tuanku imam bonjol ditangktap.,IPS,Insertion Error
"Ia kemudian dibuang ke cianjur, jawa barat.","Ia kemudian dibuang ke cianjur, jawa baratt.",IPS,Insertion Error
Ia dipindahkan lagi ke ambon dan akhirnya ke lotan dekat manado.,Ia dipindahkan lagi ke ambon dan akhirnyta ke lotan dekat manado.,IPS,Insertion Error
Ia meninggal pada 8 november 1864 dan dimakamkan di sana.,Ia meninggal pada 8 november 1864 tdan dimakamkan di sana.,IPS,Insertion Error
"Di banjarmasin, kalimantan selatan terdapat kerajaan yang besar.","Di banjarmasin, kalimantan selatan terdapat kerajaan yangt besar.",IPS,Insertion Error
Daerah ini banyak menghasilkan rempah-rempah dan intan.,Daerah ini banyak menghasilkan rempah-rempah dan intatn.,IPS,Insertion Error
Belanda dengan ingin menguasai daerah itu dengan jalan mengadu domba kerabat keraton.,Belanda dengtan ingin menguasai daerah itu dengan jalan mengadu domba kerabat keraton.,IPS,Insertion Error
"Setelah sultan adam wafat, belanda mengangkat pangeran tamjidillah.","Setelah sultan adam wafat, belanda mengangkat pangeratn tamjidillah.",IPS,Insertion Error
Padahal ia tidak disenangi rakyat.,Padahal ia tidak disenanogi rakyat.,IPS,Insertion Error
Tindakan belanda di kesultanan banjar semakin semena-mena.,Tindakan belanda di kesultanan banjar semakin semena-menta.,IPS,Insertion Error
Pangeran tamjidillah pun mendapat perlawanan dari pangeran hidayat dengan dukungan rakyat.,Pangeran tamjidillah pun mendapat perlawanan dari pangeratn hidayat dengan dukungan rakyat.,IPS,Insertion Error
"Namun, ia mengalami kegagalan dan ditangkap lalu dibuang ke cianjur.","Namun, ia mengalami kegagalan dan ditangkap lalut dibuang ke cianjur.",IPS,Insertion Error
Kemudian muncullah pangeran antasari yang menolak campur tangan belanda.,Kemudian muncullah pangeran antasari yang menolak camptur tangan belanda.,IPS,Insertion Error
Pangeran antasari memimpin rakyat banjar melawan belanda sejak 1859-1862.,Pangeran antasari memimpin rakyat banjar melawan belatnda sejak 1859-1862.,IPS,Insertion Error
Ia diangkat oleh rakyat banjar menjadi sultan.,Ia diangkat oleh rakyat banjar menjadi sulttan.,IPS,Insertion Error
Pasukan antasari berhasil meledakkan kapal belanda beserta pasukannya.,Pasukan antasari berhasil meledakkan kapal belanda besetrta pasukannya.,IPS,Insertion Error
Perlawanan antasari terhenti karena sakit.,Perlawanan antasari terhenti kaorena sakit.,IPS,Insertion Error
Akhirnya ia meninggal pada 1862.,Akhirnya ia meninggal paoda 1862.,IPS,Insertion Error
Sisingamangaraja xii menjadi raja sejak umur 18 tahun.,Sisingamangaraja xii menjadi raja sejak umur t18 tahun.,IPS,Insertion Error
Waktu kecilnya bernama patuan bosar ompu pulo batu.,Waktu kecilnya bernama patuan bosar ompu pulot batu.,IPS,Insertion Error
"Ia lahir di bakkara, tapanuli 1849.","Ia lahir di baokkara, tapanuli 1849.",IPS,Insertion Error
Belanda datang ke tapanuli secara terang-terang untuk mengusai tanah batak.,Belanda datang ke tapanuli secara terang-terang untutk mengusai tanah batak.,IPS,Insertion Error
"Oleh karena itu, sisingamangaraja xii mengangkat senjata untuk menumpas belanda.","Oleh karena itu, sisingamangaraja xii mengangkat senjtata untuk menumpas belanda.",IPS,Insertion Error
"Pada l878, pasukan sisingamangaraja melakukan perlawanan.","Pada l878, pasukan sisingamanogaraja melakukan perlawanan.",IPS,Insertion Error
Mereka menyerang pos-pos pertahanan belanda.,Mereka menyerang pos-pos pertahanano belanda.,IPS,Insertion Error
Penyerangan ini dilakukan secara bergerilya.,Penyerangan ini dilakukan seocara bergerilya.,IPS,Insertion Error
Serangan ini berhasil mengalahkan belanda.,Serangan ini berhasil mengalahkaon belanda.,IPS,Insertion Error
"Untuk mengatasi keadaan, belanda menambah kekuatannya.","Untuk mengatasi keadaan, beolanda menambah kekuatannya.",IPS,Insertion Error
Kemudian belanda melakukan penyerangan.,Kemudian belanda melakuktan penyerangan.,IPS,Insertion Error
Daerah pertempuran sisingamangaraja semakin sempit dan pasukannya semakin berkurang.,Daerah pertempuran sisingamangaraja semakin sempit dan pasukannyat semakin berkurang.,IPS,Insertion Error
Sisingamangaraja xii dipaksa menyerah di tempat persembunyiannya.,Sisingamangaraja xii dipaksa menyerah di tempat persembunyianntya.,IPS,Insertion Error
"Akan tetapi, ia menolak.","Akan tetapi, tia menolak.",IPS,Insertion Error
Ia gugur tertembak pada 17 juni 1907.,Ia gugur tertembak pada 17 juni 1907t.,IPS,Insertion Error
"Ia dimakamkan di pulau samosir, sumatra utara.","Ia dimakamkan di pulau samosir, sumatra utarta.",IPS,Insertion Error
Di bali berlaku hukum adat tawan karang.,Di bali berlaku hukum adat tawan karatng.,IPS,Insertion Error
Hukum adat ini menyatakan bahwa setiap kapal asing yang terdampar di perairan bali akan menjadi milik raja bali.,Hukum adat ini menyatakan bahwa setiap kapatl asing yang terdampar di perairan bali akan menjadi milik raja bali.,IPS,Insertion Error
"Hukum ini diterapkan oleh kerajaan-kerajaan di bali seperti, buleleng, klungkung, gianyar, karangasem, jembrana, badung, dan pemecutan.","Hukum ini diterapkan oleh kerajaan-kerajaan di balit seperti, buleleng, klungkung, gianyar, karangasem, jembrana, badung, dan pemecutan.",IPS,Insertion Error
"Pada 1846, belanda mendarat di sebelah utara bali.","Pada 1846, belanda mendarat di sebelah utarta bali.",IPS,Insertion Error
Daerah ini merupakan daerah kerajaan buleleng.,Daerah ini merupakan daoerah kerajaan buleleng.,IPS,Insertion Error
Belanda memerintahkan raja buleleng untuk segera mengakui kekuasaan belanda.,Belanda memerintahkan raja buleleng untuk segera mengakuti kekuasaan belanda.,IPS,Insertion Error
Hukum tawan karang dihapuskan.,Hukum tawan karatng dihapuskan.,IPS,Insertion Error
Raja buleleng pun harus memberi perlindungan kepada perdagangan belanda.,Raja buleleng pun harus memberi perlindungan kepatda perdagangan belanda.,IPS,Insertion Error
"Karena ultimatum ditolak raja, terjadilah pertempuran antara belanda dan rakyat bali.","Karena ultimatum ditolak raja, terjadilah pertempuran antatra belanda dan rakyat bali.",IPS,Insertion Error
Raja buleleng dibantu oleh patih gusti ketut jelantik.,Raja buleleng dibantu oleh patih gusti ketutt jelantik.,IPS,Insertion Error
"Akan tetapi, pasukan yang dipimpin oleh gusti ketut jelantik akhirnya terdesak dan mundur ke luar benteng jagaraga.","Akan tetapi, pasukan yang dipimpin oleh gustti ketut jelantik akhirnya terdesak dan mundur ke luar benteng jagaraga.",IPS,Insertion Error
Benteng tersebut dapat dikuasai oleh belanda sehingga raja buleleng menyingkir.,Benteng tersebut dapat dikuasai oleh belanda sehinggta raja buleleng menyingkir.,IPS,Insertion Error
Mohammad toha adalah salah seorang pahlawan dari jawa barat.,Mohammad toha adalah salah seorang pahlawan darit jawa barat.,IPS,Insertion Error
Ia tercatat sebagai pahlawan yang gagah berani.,Ia tercatat sebagai pahlawan yang gagah beratni.,IPS,Insertion Error
Moh. toha adalah anggota laskar bpri.,Moh. toha adalah anoggota laskar bpri.,IPS,Insertion Error
"Pada 11 juli 1946, pukul dua belas malam, ia bersama mohammad ramdhan berhasil menyusup ke markas belanda di dayeuhkolot, bandung.","Pada 11 juli 1946, pukul dua belats malam, ia bersama mohammad ramdhan berhasil menyusup ke markas belanda di dayeuhkolot, bandung.",IPS,Insertion Error
Markas tersebut merupakan depot logistik dan gudang persenjataan.,Markas tersebut merupakan depot logistik dan gudatng persenjataan.,IPS,Insertion Error
"Dengan gagah berani, moh. toha dan moh. ramdhan berhasil meledakkan markas tersebut walaupun jiwanya sendiri ikut menjadi korban.","Dengan gagah berani, tmoh. toha dan moh. ramdhan berhasil meledakkan markas tersebut walaupun jiwanya sendiri ikut menjadi korban.",IPS,Insertion Error
"Untuk menghormati jasa-jasanya, nama mereka diabadikan sebagai nama jalan di sekitar lokasi kejadian.","Untuk menghormati jasa-jasanya, nama mereka diabadikan sebatgai nama jalan di sekitar lokasi kejadian.",IPS,Insertion Error
Mengapa belanda menjajah indonesia?,Mengapa belanda menjajath indonesia?,IPS,Insertion Error
Sebutkan kekejaman pemerintahan daendels dan van den bosch!,Sebutkan kekejaman pemerintahan daendels dan van tden bosch!,IPS,Insertion Error
Sebutkan tokoh-tokoh daerah yang melakukan perlawanan terhadap belanda?,Sebutkan tokoh-tokoh daerah yang melakukan perlawanan terhadatp belanda?,IPS,Insertion Error
Apa penyebab perang diponegoro dan perang padri?,Apa penyebab perang diponegoro dan perang padrti?,IPS,Insertion Error
Mengapa perlawanan tokoh-tokoh daerah terhadap belanda mengalami kegagalan?,Mengapa perlawanan tokoh-tokoh daerah terhadap belanda mengalatmi kegagalan?,IPS,Insertion Error
Diskusikan dengan teman kelompokmu!,Diskusikan dengan tematn kelompokmu!,IPS,Insertion Error
Bagaimana caranya agar perjuangan rakyat yang ada di daerah tidak mudah dikalahkan oleh penjajah belanda!,Bagaimana caranya agar perjuangan rakyat yang tada di daerah tidak mudah dikalahkan oleh penjajah belanda!,IPS,Insertion Error
Bagaimana sikapmu terhadap kerja paksa dan cara penarikan pajak yang dilakukan penjajah hindia belanda?,Bagaimana sikapmu terhadap kerja paksa dan carat penarikan pajak yang dilakukan penjajah hindia belanda?,IPS,Insertion Error
Apakah di daerahmu atau provinsimu terdapat pahlawan nasional?,Apakah di daerahmu atau provinsimu terdapat pahlawatn nasional?,IPS,Insertion Error
Carilah informasi tentang pahlawan tersebut dan ceritakan!,Carilah informasi tentang pahlawan tersebut dan ceritaktan!,IPS,Insertion Error
Jepang ingin meluaskan wilayahnya di asia.,Jepang ingin meluaskan wilayahnyao di asia.,IPS,Insertion Error
"Akan tetapi, negara-negara di asia masih dalam jajahan negara-negara barat.","Akan tetapi, negara-negara di asia masih dalatm jajahan negara-negara barat.",IPS,Insertion Error
"Yakni inggris, belanda, perancis, dan amerika serikat.","Yakni inggris, belanda, perancis, dan amerika seritkat.",IPS,Insertion Error
Akibatnya terjadi perang antara jepang dan negara-negara sekutu.,Akibatnya terjadi perang antara jepang dan negara-negarta sekutu.,IPS,Insertion Error
Perang ini dinamakan perang pasifik.,Perang ini dinamakan peorang pasifik.,IPS,Insertion Error
Perang ini terjadi pada 1941-1945.,Perang ini terjadi paoda 1941-1945.,IPS,Insertion Error
Perang pasifik meletus setelah jepang mengebom pangkalan laut amerika serikat di pearl harbour.,Perang pasifik meletus setelah jepang mengebom pangkaltan laut amerika serikat di pearl harbour.,IPS,Insertion Error
Serangan ini terjadi pada 8 desember 1941.,Serangan ini terjadi pada 8 desember 1941t.,IPS,Insertion Error
"Kemudian, negara-negara dalam blok sekutu menyatakan perang terhadap jepang.","Kemudian, negara-negara dalam blok sekutu menyatakan peratng terhadap jepang.",IPS,Insertion Error
"Dengan cepat jepang menyerbu dan menduduki daerah yang dikuasai inggris, perancis, dan amerika serikat.","Dengan cepat jepang menyerbu dan menduduki daertah yang dikuasai inggris, perancis, dan amerika serikat.",IPS,Insertion Error
"Yakni indochina, myanmar, filipina, dan malaysia.","Yakni indochina, myanmar, filipinoa, dan malaysia.",IPS,Insertion Error
Kedudukan belanda di indonesia juga terancam oleh jepang.,Kedudukan belanda di indonesia juga terancam oleht jepang.,IPS,Insertion Error
Pada januari 1942 jepang berhasil menduduki balikpapan dan tarakan (kalimantan timur).,Pada januari 1942 jepang berhasil menduduki balikpapant dan tarakan (kalimantan timur).,IPS,Insertion Error
Kedua daerah ini direbut karena merupakan penghasil minyak bumi.,Kedua daerah ini direbut karena merupakan penghastil minyak bumi.,IPS,Insertion Error
"Sasaran jepang selanjutnya, yaitu pulau jawa.","Sasaran jepang selanjutnya, yaoitu pulau jawa.",IPS,Insertion Error
"Pada awal maret 1942, pasukan jepang mendarat di teluk banten, eretan, dan kragan (jawa tengah).","Pada awal maret 1942, pasukan jepang mendaratt di teluk banten, eretan, dan kragan (jawa tengah).",IPS,Insertion Error
Kemudian masuk ke pedalaman dan merebut kota-kota di pulau jawa.,Kemudian masuk ke pedalaman dan merebut kota-kotta di pulau jawa.,IPS,Insertion Error
Pasukan belanda kewalahan menghadapi serbuan pasukan jepang.,Pasukan belanda kewalahan menghadapi serbuan pasukan jepatng.,IPS,Insertion Error
"Pada 8 maret 1942, belanda menyerah tanpa syarat kepada jepang di kalijati, subang (jawa barat).","Pada 8 maret 1942, belanda menyerah tanpta syarat kepada jepang di kalijati, subang (jawa barat).",IPS,Insertion Error
