kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
"Dalam serangan ketiga, jepang berhasil setelah membakar masjid yang biasa dipakai beribadah teuku abdul jalil.","Dalam serangan ketiga, jepang berhasil setelah memakar masjid yang biasa dipakai beribadah teuku abdul jalil.",IPS,Deletion Error
"Teuku abdul jalil berhasil meloloskan diri, namun akhirnya tertembak.","Teuku abdul jalil berhasil meloloskan diri, namn akhirnya tertembak.",IPS,Deletion Error
Perlawanan rakyat pada masa pendudukan jepang banyak dipimpin para ulama.,Perlawanan rakyat pada masa pendudukan jepang banak dipimpin para ulama.,IPS,Deletion Error
Perlawanan yang terkenal adalah perlawanan rakyat yang dipimpin oleh k.h. zaenal mustofa.,Perlawanan yan terkenal adalah perlawanan rakyat yang dipimpin oleh k.h. zaenal mustofa.,IPS,Deletion Error
"Ia adalah pemimpin pondok pesantren di sukamanah, singaparna, jawa barat.","Ia adalah pemimpin pondok pesantren di sukmanah, singaparna, jawa barat.",IPS,Deletion Error
Perlawanan ini bermula dari paksaan jepang melakukan seikeirei.,Perlawanan ini bermula dari paksaan jepang melkukan seikeirei.,IPS,Deletion Error
Yakni penghormatan kepada kaisar jepang.,Yakni penghormatan kepada kisar jepang.,IPS,Deletion Error
Penghormatan ini dilakukan dengan cara menghadap ke arah timur laut (tokyo) dan membungkukkan badan.,Penghormatan ini dilakukan dengan cara menghadap k arah timur laut (tokyo) dan membungkukkan badan.,IPS,Deletion Error
Cara ini dianggap oleh k.h. zaenal mustofa sebagai tindakan musyrik (menyekutukan tuhan).,Cara ini dianggap oleh k.h. zaeal mustofa sebagai tindakan musyrik (menyekutukan tuhan).,IPS,Deletion Error
Tindakan ini melanggar ajaran agama islam.,Tindakan ini melanggar jaran agama islam.,IPS,Deletion Error
"Oleh karena itu, tindakan itu sehingga harus ditentang.","Oleh karena itu, tindakan itu sehingga hars ditentang.",IPS,Deletion Error
"Akibat penentangan itu, jepang mengirim pasukan menggempur sukamanah.","Akibat penentangan itu, jepang mengirim pasukan mengempur sukamanah.",IPS,Deletion Error
Akhirnya meletuslah pertempuran pada 25 februari 1944 setelah salat jumat.,Akhirnya meletuslah pertempuran pada 25 februari 194 setelah salat jumat.,IPS,Deletion Error
Pertempuran ini mengakibatkan banyak korban dari kedua belah pihak.,Pertempuran ini mengakibatkan banyak korban dari keda belah pihak.,IPS,Deletion Error
K.h. zaenal mustofa berhasil ditangkap.,K.h. zaenal mustfa berhasil ditangkap.,IPS,Deletion Error
"Ia ditahan di tasikmalaya, kemudian dibawa ke jakarta untuk diadili.","Ia ditahan di tasikmalaya, kmudian dibawa ke jakarta untuk diadili.",IPS,Deletion Error
Ia dihukum mati dan dimakamkan di ancol.,Ia dihukum mati dan dimakamkan di ancl.,IPS,Deletion Error
Pada 10 november 1974 makamnya dipindahkan ke taman makam pahlawan tasikmalaya.,Pada 10 november 1974 makamnya dipindahkan k taman makam pahlawan tasikmalaya.,IPS,Deletion Error
Perlawanan terhadap jepang juga terjadi di indramayu pada april 1944.,Perlawanan terhadap jepang juga terjadi di indamayu pada april 1944.,IPS,Deletion Error
Latar belakang perlawanan ini adalah masalah ekonomi.,Latar belakang perlawanan ini adalah masalah ekoomi.,IPS,Deletion Error
Rakyat menolak menyerahkan sejumlah padi yang ditetapkan oleh pemerintah jepang.,Rakyat menolak menyerahkan sejumlah padi yang dittapkan oleh pemerintah jepang.,IPS,Deletion Error
Penolakan tersebut dianggap sebagai suatu pemberontakan.,Penolakan tersebut dianggap sebaai suatu pemberontakan.,IPS,Deletion Error
"Oleh karena itu, jepang mengirim pasukan untuk memaksa rakyat agar tunduk.","Oleh karena itu, jepang mengirim pasukan ntuk memaksa rakyat agar tunduk.",IPS,Deletion Error
Kedatangan pasukan jepang disambut rakyat secara serentak dengan perlawanan.,Kedatangan pasukan jepang disambut rakyat secara srentak dengan perlawanan.,IPS,Deletion Error
Perlawanan terus dilakukan sementara penolakan penyerahan sejumlah padi belum dapat diatasi.,Perlawanan terus dilakukan sementara penolakan penyerahan sejmlah padi belum dapat diatasi.,IPS,Deletion Error
Perlawanan berakhir setelah jepang mendatangkan tokoh pergerakan yang disegani.,Perlawanan berakhir setelah jepang mendatangkan tokoh pererakan yang disegani.,IPS,Deletion Error
Mereka membujuk rakyat agar menaati peraturan untuk kemenangan bersama.,Mereka membujuk rakyat agar menaati peraturan ntuk kemenangan bersama.,IPS,Deletion Error
"Sementara itu, pada 30 juli 1944 di desa cidempet, lohbener, dan sindang (dekat cirebon) terjadi perlawanan terhadap jepang.","Sementara itu, pada 30 juli 1944 d desa cidempet, lohbener, dan sindang (dekat cirebon) terjadi perlawanan terhadap jepang.",IPS,Deletion Error
"Perlawanan ini dipimpin oleh h. madriyas, h. kartiwa, dan kiai srengseng.","Perlawanan ini dipimpin ole h. madriyas, h. kartiwa, dan kiai srengseng.",IPS,Deletion Error
Jepang bertindak sewenang-wenang terhadap bangsa indonesia.,Jepang bertindak sewenang-wenang terhdap bangsa indonesia.,IPS,Deletion Error
Prajurit peta tidak tahan melihat kesengsaraan rakyat tersebut.,Prajurit peta tidak tahan melihat kesengsaraan rakat tersebut.,IPS,Deletion Error
Apalagi banyak romusha (pekerja paksa) yang meninggal selama dipekerjakan.,Apalagi banyak romusha (pekerja paksa) yang mennggal selama dipekerjakan.,IPS,Deletion Error
Tentara peta merasa tergugah untuk membela rakyat.,Tentara peta merasa tergugah untuk membela rakat.,IPS,Deletion Error
Mereka harus melawan kekejaman pemerintah jepang.,Mereka harus melawan kekejman pemerintah jepang.,IPS,Deletion Error
"Perlawanan tentara peta terjadi di beberapa tempat, antara lain di aceh, cilacap, dan blitar.","Perlawanan tentara peta terjadi di beberapa temat, antara lain di aceh, cilacap, dan blitar.",IPS,Deletion Error
"Pada november 1944, di aceh meletus perlawanan yang dipimpin oleh teuku hamid.","Pada november 1944, di aceh meletus perawanan yang dipimpin oleh teuku hamid.",IPS,Deletion Error
Ia adalah seorang perwira giguyun.,Ia adalah seorang perwra giguyun.,IPS,Deletion Error
"Dalam pertempuran ini, jepang menyandera seluruh anggota keluarga pelaku perlawanan.","Dalam pertempuran ini, jepang menyandera seluruh angota keluarga pelaku perlawanan.",IPS,Deletion Error
Mereka diancam akan dibunuh.,Mereka diancam aka dibunuh.,IPS,Deletion Error
"Oleh karena itu, teuku hamid terpaksa menyerah.","Oleh karena itu, teuku hamid terpaksa menerah.",IPS,Deletion Error
"Akan tetapi perlawanan dilanjutkan di daerah yang sama, yaitu di desa pandreh, kabupaten berenaih.","Akan tetapi perlawanan dilanjutkan di daerah yan sama, yaitu di desa pandreh, kabupaten berenaih.",IPS,Deletion Error
Perlawanan ini dipimpin oleh kepala desa dibantu satu regu giguyun.,Perlawanan ini dipimpin oleh kepala desa dibntu satu regu giguyun.,IPS,Deletion Error
Perlawanan ini dapat dipatahkan jepang.,Perlawanan ini dapat dipatahan jepang.,IPS,Deletion Error
Hampir seluruh rakyat di daerah pandreh dibunuh.,Hampir seluruh rakyat di daerah pandreh dibnuh.,IPS,Deletion Error
"Namun, kekejaman jepang tidak mematikan semangat rakyat aceh.","Namun, kekejaman jepang tidak mematikan semangat rakat aceh.",IPS,Deletion Error
Mereka terus berjuang melawan jepang.,Mereka terus berjuang melaan jepang.,IPS,Deletion Error
Khusaeri adalah seorang komandan regu peta.,Khusaeri adalah seorang komadan regu peta.,IPS,Deletion Error
"Ia mengadakan perlawanan di gumilir, cilacap.","Ia mengadakan perlawanan i gumilir, cilacap.",IPS,Deletion Error
Perlawanan ini cukup sengit.,Perlawanan ini ckup sengit.,IPS,Deletion Error
"Akan tetapi, akhirnya khusaeri menyerah.","Akan tetapi, akhirnya khuseri menyerah.",IPS,Deletion Error
"Berkat usaha daidanco (komandan batalion) sudirman, ia terbebas dari hukuman.","Berkat usaha daidanco (komandan batalion) sudirman, i terbebas dari hukuman.",IPS,Deletion Error
Perlawanan pasukan peta terbesar terhadap jepang terjadi di blitar.,Perlawanan pasukan peta terbesar terhadap jepang teradi di blitar.,IPS,Deletion Error
"Pada mulanya, pasukan peta bertugas mengawasi romusha yang membuat pertahanan di daerah pantai blitar selatan.","Pada mulanya, pasukan peta bertugas mengawasi romsha yang membuat pertahanan di daerah pantai blitar selatan.",IPS,Deletion Error
Mereka melihat sendiri betapa berat pekerjaan romusha dan sengsara hidupnya.,Mereka melihat sendiri betapa berat pekerjaan romsha dan sengsara hidupnya.,IPS,Deletion Error
Ditambah lagi keadaan masyarakat yang sangat menderita.,Ditambah lagi keadaan masyarakat yang sangat menerita.,IPS,Deletion Error
Mereka harus menyetor hasil bumi secara besar-besaran.,Mereka harus menyetor hasil bumi secara besr-besaran.,IPS,Deletion Error
Perlakuan kejam ini mendorong prajurit berjuang melawan jepang.,Perlakuan kejam ini mendorong prajurit berjuang melwan jepang.,IPS,Deletion Error
Mereka harus berjuang membela nasib bangsanya.,Mereka harus berjuang mmbela nasib bangsanya.,IPS,Deletion Error
"Pada 14 februari 1945, berkobarlah perlawanan peta di blitar.","Pada 14 februari 1945, berkobarlah perlawanan pet di blitar.",IPS,Deletion Error
"Perlawanan ini dipimpin oleh syodanco supriyadi, muradi, suparyono, dan bundanco (komandan regu) sunanto, sudarmo, halir mangkudidjaya.","Perlawanan ini dipimpin oleh syodanco supriyadi, murdi, suparyono, dan bundanco (komandan regu) sunanto, sudarmo, halir mangkudidjaya.",IPS,Deletion Error
Adapula dr. ismail sebagai sesepuhnya.,Adapula dr. ismail sebaai sesepuhnya.,IPS,Deletion Error
"Setelah membunuh orang-orang jepang di blitar, mereka meninggalkan blitar.","Setelah membunuh orang-orang jepang di blitar, mreka meninggalkan blitar.",IPS,Deletion Error
Sebagian menuju lereng gunung kelud.,Sebagian menuju lereng guung kelud.,IPS,Deletion Error
Sebagian lagi ke blitar selatan.,Sebagian lagi ke blitr selatan.,IPS,Deletion Error
"Sayang, perlawanan mereka mengalami kegagalan.","Sayang, perlawanan mereka engalami kegagalan.",IPS,Deletion Error
Hal ini karena persiapan merela belum matang.,Hal ini karena persiapan merela belum mtang.,IPS,Deletion Error
"Selain itu, tidak adanya kerja sama dengan daidan-daidan di daerah lain.","Selain itu, tidak adanya kerja sama denan daidan-daidan di daerah lain.",IPS,Deletion Error
Rakyat juga tidak siap mendukung mereka.,Rakyat juga tidak iap mendukung mereka.,IPS,Deletion Error
Anggota peta yang melawan jepang akhirnya dapat ditangkap.,Anggota peta yang melawan jepang akhirnya dpat ditangkap.,IPS,Deletion Error
Pemimpin-pemimpinnya diajukan ke depan mahkamah militer jepang di jakarta.,Pemimpin-pemimpinnya diajukan ke depan mahkamah militer jepng di jakarta.,IPS,Deletion Error
Mereka diadili pada 16 april 1945.,Mereka diadili pada 6 april 1945.,IPS,Deletion Error
Mereka mendapat hukuman.,Mereka mendapat hkuman.,IPS,Deletion Error
"Ada yang dihukum mati, dipenjara seumur hidup, dan dipenjara satu tahun.","Ada yang dihukum mati, dipenjara seumur hidp, dan dipenjara satu tahun.",IPS,Deletion Error
Hukuman mati diberikan kepada mereka yang dianggap pemimpin dan terbukti membunuh orang jepang.,Hukuman mati diberikan kepada mereka yang diaggap pemimpin dan terbukti membunuh orang jepang.,IPS,Deletion Error
Perlawanan peta telah gagal.,Perlawanan peta telh gagal.,IPS,Deletion Error
Akan tetapi pengaruhnya sangat besar terhadap semangat dan perjuangan rakyat indonesia.,Akan tetapi pengaruhnya sangat besar terhadap semngat dan perjuangan rakyat indonesia.,IPS,Deletion Error
Rakyat indonesia terus berjuang meraih kemerdekaan.,Rakyat indonesia terus berjang meraih kemerdekaan.,IPS,Deletion Error
Tuliskan nama tokoh-tokoh dan tempat perjuangannya pada tabel tersebut!,Tuliskan nama tokoh-tokoh dan tempat perjuangannya pda tabel tersebut!,IPS,Deletion Error
Belanda datang ke indonesia pada 1596 dibawah pimpinan cornelis de houtman.,Belanda datang ke indonesia pada 1596 dibwah pimpinan cornelis de houtman.,IPS,Deletion Error
Tujuannya untuk menguasai perdagangan rempah-rempah.,Tujuannya untuk menguasai perdagagan rempah-rempah.,IPS,Deletion Error
Pada 1602 belanda mendirikan kongsi dagang yang disebut voc (vereenigde oost indische compagnie) di batavia.,Pada 1602 belanda mendirikan kongsi dagang yan disebut voc (vereenigde oost indische compagnie) di batavia.,IPS,Deletion Error
"Dibawah daendels, belanda melakukan kerja paksa (rodi) untuk membuat jalan raya yang membentang dari anyer (banten) sampai panarukan (jawa timur).","Dibawah daendels, belanda melakukan kerja paksa (rod) untuk membuat jalan raya yang membentang dari anyer (banten) sampai panarukan (jawa timur).",IPS,Deletion Error
Pada 1830 van den bosch memberlakukan sistem tanam paksa atau cultuur stelse 1.,Pada 1830 van den bosch memberlakukan sisem tanam paksa atau cultuur stelse 1.,IPS,Deletion Error
Belanda mendapat perlawanan di berbagai daerah.,Belanda mendapat perlawanan i berbagai daerah.,IPS,Deletion Error
"Beberapa tokoh daerah yang melawan belanda, antara lain pattimura, pangeran diponegoro, imam bonjol, pangeran antasari, sisingamangaraja xii, raja buleleng dan gusti ketut jelantik.","Beberapa tokoh daerah yang melawan belanda, ntara lain pattimura, pangeran diponegoro, imam bonjol, pangeran antasari, sisingamangaraja xii, raja buleleng dan gusti ketut jelantik.",IPS,Deletion Error
Jepang datang ke indonesia pada 1942.,Jepang datang ke ndonesia pada 1942.,IPS,Deletion Error
"Pada masa penjajahan jepang bertindak kejam, menindas, dan menyengsarakan rakyat indonesia.","Pada masa penjajahan jepang bertindak kejam, menndas, dan menyengsarakan rakyat indonesia.",IPS,Deletion Error
Perlawanan terhadap jepang terjadi di berbagai tempat.,Perlawanan terhadap jepang terjadi di berbagai temat.,IPS,Deletion Error
Sebutkan sebab-sebab jatuhnya nusantara dalam kekuasaan belanda!,Sebutkan sebab-sebab jatuhnya nusantara dalam kekuasaan belnda!,IPS,Deletion Error
Sebutkan semboyan gerakan tiga a oleh jepang!,Sebutkan semboyan gerakan tiga a oleh jepng!,IPS,Deletion Error
Sebutkan perlawanan peta yang terjadi di indonesia!,Sebutkan perlawanan peta yang terjadi di indnesia!,IPS,Deletion Error
Apa akibat sistem tanam paksa bagi indonesia?,Apa akibat sistem tanam paksa bagi indnesia?,IPS,Deletion Error
Mengapa prajurit peta melakukan perlawanan terhadap jepang?,Mengapa prajurit peta melakukan perlawanan terhadap jepng?,IPS,Deletion Error
Apa tujuan belanda membuat jalan raya dari anyer sampai ke penarukan?,Apa tujuan belanda membuat jalan raya dar anyer sampai ke penarukan?,IPS,Deletion Error
Apa akibat pengerahan tenaga romusha bagi rakyat indonesia?,Apa akibat pengerahan tenaga romusha bagi rakat indonesia?,IPS,Deletion Error
Apa isi hukum adat tawan karang di bali?,Apa isi hukum adat tawan karang d bali?,IPS,Deletion Error
Jelaskan penyebab terjadinya perang diponegoro!,Jelaskan penyebab terjadinya perag diponegoro!,IPS,Deletion Error
"Setiap 17 agustus, bangsa indonesia memperingati hari kemerdekaan.","Setiap 17 agustus, bangsa indonesia memperingati har kemerdekaan.",IPS,Deletion Error
Tidak terkecuali murid-murid di sekolah dasar.,Tidak terkecuali murid-murid i sekolah dasar.,IPS,Deletion Error
Murid-murid sekolah dasar juga merayakan hari kemerdekaan.,Murid-murid sekolah dasar juga merayakan hari kmerdekaan.,IPS,Deletion Error
Mereka melakukan berbagai kegiatan.,Mereka melakukan erbagai kegiatan.,IPS,Deletion Error
"Misalnya karnaval, pagelaran seni, serta pertandingan olahraga.","Misalnya karnaval, pagelaran seni, serta pertandingan olaraga.",IPS,Deletion Error
Semangat kemerdekaan memang harus tetap dipertahankan.,Semangat kemerdekaan memang haru tetap dipertahankan.,IPS,Deletion Error
"Melalui cara ini, berarti kita menghargai hasil perjuangan para pahlawan.","Melalui cara ini, berarti kita menghargai hasl perjuangan para pahlawan.",IPS,Deletion Error
Meraih kemerdekaan itu tidaklah mudah.,Meraih kemerdekaan itu tidalah mudah.,IPS,Deletion Error
Para pejuang bertempur sampai titik darah penghabisan mengusir para penjajah.,Para pejuang bertempur sampai titik darah penhabisan mengusir para penjajah.,IPS,Deletion Error
Dengan perjuangan inilah bangsa indonesia berhasil meraih kemerdekaan.,Dengan perjuangan inilah bangsa indonesia berhasil merih kemerdekaan.,IPS,Deletion Error
Banyak kejadian seputar persiapan kemerdekaan.,Banyak kejadian seputar persipan kemerdekaan.,IPS,Deletion Error
Beberapa di antaranya dapat kalian pelajari pada pembahasan berikut.,Beberapa di antaranya dapat kalian pelajari pda pembahasan berikut.,IPS,Deletion Error
"Selama pendudukan jepang, bangsa indonesia tidak berbeda dengan masa penjajahan belanda.","Selama pendudukan jepang, bangsa indonesia tidak erbeda dengan masa penjajahan belanda.",IPS,Deletion Error
Bangsa indonesia mengalami penindasan sehingga menderita lahir dan batin.,Bangsa indonesia mengalami penindasan sehingga menderita lahr dan batin.,IPS,Deletion Error
"Oleh karena itu, bangsa indonesia terus berjuang untuk meraih kemerdekaan.","Oleh karena itu, bangsa indonesia terus beruang untuk meraih kemerdekaan.",IPS,Deletion Error
Banyak pergerakan yang dilakukan oleh bangsa indonesia dalam rangka mempersiapkan kemerdekaan.,Banyak pergerakan yang dilakukan oleh bangsa indnesia dalam rangka mempersiapkan kemerdekaan.,IPS,Deletion Error
"Akan tetapi, semua pergerakan bangsa indonesia tersebut dilarang, kecuali organisasi atau badan-badan yang tugasnya membantu jepang.","Akan tetapi, semua pergerakan bangsa indonesia terebut dilarang, kecuali organisasi atau badan-badan yang tugasnya membantu jepang.",IPS,Deletion Error
"Pada 1 maret 1945, jenderal kamakuci herada mengumumkan dibentuknya badan yang bertugas mempersiapan kemerdekaan indonesia.","Pada 1 maret 1945, jenderal kamakuci herda mengumumkan dibentuknya badan yang bertugas mempersiapan kemerdekaan indonesia.",IPS,Deletion Error
