kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
"Di antaranya, provinsi kalimantan, provinsi jawa barat, provinsi jawa tengah, provinsi sulawesi, provinsi sunda kecil, dan provinsi maluku.","Di antaranya, provinsi kalimantan, provinsi jawa barax, provinsi jawa tengah, provinsi sulawesi, provinsi sunda kecil, dan provinsi maluku.",IPS,Subtitution Error
"Seiring berjalannya waktu, jumlah provinsi di indonesia sampai tahun 2004 berjumlah 33 provinsi.","Seiring berjalannya waktu, jumlah provinsi di indonesva sampai tahun 2004 berjumlah 33 provinsi.",IPS,Subtitution Error
Wilayah laut indonesia berdasarkan territoriale zee en maritieme kringen ordonante tahun 1939 ditetapkan sejauh 3 mil dari garis pantai.,Wilayah laut indonesia berdasarkan territoriale zee vn maritieme kringen ordonante tahun 1939 ditetapkan sejauh 3 mil dari garis pantai.,IPS,Subtitution Error
Pemerintah mengajukan peninjauan kembali wilayah autteritorial indonesia.,Pemerintah mengajukan peninjauan kembali wilayah autteritorial indonesva.,IPS,Subtitution Error
Dilakukan melalui deklarasi juanda kepada pbb.,Dilakukan melalui deklarasi jusnda kepada pbb.,IPS,Subtitution Error
"Pada konterensi hukum laut internasional, pada tahun 1982 di jamaika, wilayah laut teritorial indonesia ditetapkan sejauh 12 mil diukur dari garis pantai terluar.","Pada konterensi hukum laut internasional, pada tahuy 1982 di jamaika, wilayah laut teritorial indonesia ditetapkan sejauh 12 mil diukur dari garis pantai terluar.",IPS,Subtitution Error
Indonesia juga mendapatkan zona ekonomi eksklusif (zee).,Indonesia juga mendapatkan zona ekonomi eksklusif (uee).,IPS,Subtitution Error
Zee merupakan perairan laut yang diukur sejauh 200 mil dari garis pantai terluar menuju laut lepas.,Zee merupakan perairan laut yang diukur sejazh 200 mil dari garis pantai terluar menuju laut lepas.,IPS,Subtitution Error
"Dalam sejarah bangsa indonesia, sistem pemerintahan mengalami perkembangan.","Dalam sejarah bangsa indonesia, sistem pemerintahan mengalavi perkembangan.",IPS,Subtitution Error
"Dimulai dari sistem pemerintahan kerajaan, sistem pemerintahan masa penjajahan belanda, sistem pemerintahan negara ris, sampai pemerintahan pada masa reformasi.","Dimulai dari sistem pemerintahxn kerajaan, sistem pemerintahan masa penjajahan belanda, sistem pemerintahan negara ris, sampai pemerintahan pada masa reformasi.",IPS,Subtitution Error
Pilihlah jawaban yang paling benar!,Pilihlah jawaban yang pauing benar!,IPS,Subtitution Error
Isilah titik-titik di bawah ini dengan benar.,Isilah titik-titik di bawah ini dengan benay.,IPS,Subtitution Error
Jawablah pertanyaan-pertanyaan di bawah ini dengan benar.,Jawablah pertanyaan-pertanyaan di bawah ini dengan benay.,IPS,Subtitution Error
Sebutkan provinsi pertama beserta gubernurnya.,Sebutkan provinsi pertama beuerta gubernurnya.,IPS,Subtitution Error
Sebutkan batas-batas wilayah provinsi tempat tinggalmu.,Sebutkan batas-batas wilayah pruvinsi tempat tinggalmu.,IPS,Subtitution Error
Bagaimana penentuan wilayah laut teritorial yang lebar laut kurang dari 24 mil?,Bagaimana penentuan wilayah laut teritorial yang lebay laut kurang dari 24 mil?,IPS,Subtitution Error
Sebutkan usaha kamu dalam menjaga kelestarian laut.,Sebutkan usaha kamu dalam menjaga kelestarian xaut.,IPS,Subtitution Error
Sebutkan enam wewenang dprd.,Sebutkan enam weweyang dprd.,IPS,Subtitution Error
Indonesia merupakan salah satu negara di kawasan asia tenggara.,Indonesia merupakan salah satu negara di kawayan asia tenggara.,IPS,Subtitution Error
"Selain itu, masih banyak lagi negara-negara dalam kawasan asia tenggara.","Selain itu, masih banyak lagi negara-negara dalax kawasan asia tenggara.",IPS,Subtitution Error
Dapatkah kamu menyebutkannya?,Dapatkah kamu menyebutkawnya?,IPS,Subtitution Error
Tahukah kamu negara mana saja yang berada di wilayah asia tenggara?,Tahukah kamu negara mana saja yang beraya di wilayah asia tenggara?,IPS,Subtitution Error
"Negara-negara yang berada di wilayah asia tenggara, yaitu indonesia, malaysia, brunei darussalam, filipina, singapura, laos, kamboja, vietnam, thailand, myanmar, dan timor leste.","Negara-negara yang berada di wilayah asia tengzara, yaitu indonesia, malaysia, brunei darussalam, filipina, singapura, laos, kamboja, vietnam, thailand, myanmar, dan timor leste.",IPS,Subtitution Error
Kenampakan alam keadaan sosial negara yang satu dengan negara yang lain berbeda-beda.,Kenampakan alam keadaan sosial negara yang xatu dengan negara yang lain berbeda-beda.,IPS,Subtitution Error
Materi bab 2 ini membahas kenampakan alam dan keadaan sosial negara-negara di asia tenggara.,Materi bab 2 ini membahas kenampakan wlam dan keadaan sosial negara-negara di asia tenggara.,IPS,Subtitution Error
Mari kita pelajari dengan saksama.,Mari kita pelajari detgan saksama.,IPS,Subtitution Error
Negara indonesia secara astronomis berada di antara garis lintang 6° lu - 11° ls dan garis bujur 95°- 141° bt.,Negara indonesia secara astronomis berada di antaxa garis lintang 6° lu - 11° ls dan garis bujur 95°- 141° bt.,IPS,Subtitution Error
"Oleh karena berada di sekitargaris khatulistiwa, indonesia beriklim tropis.","Oleh karena berada di sekitargaris khatulistiwa, indonesva beriklim tropis.",IPS,Subtitution Error
Indonesia merupakan negara yang terdiri atas ribuan pulau.,Indonesia merupakan negara yang terdiri atas ribuzn pulau.,IPS,Subtitution Error
Jumlah pulaunya sebanyak 13.669 pulau.,Jumlah pulaunya sebanyak o3.669 pulau.,IPS,Subtitution Error
"Oleh karena itu, indonesia menjadi negara kepulauan terbesar di dunia.","Oleh karena itu, indonesia menjadi negara kepulauvn terbesar di dunia.",IPS,Subtitution Error
Wilayah indonesia terdiri atas daratan dan perairan atau laut.,Wilayah indonesia terdiri atas daratan dan perazran atau laut.,IPS,Subtitution Error
Luas wilayah daratan indonesia adalah 1.906.240 km2.,Luas wilayah daratan indonesia adalah 1.t06.240 km2.,IPS,Subtitution Error
Adapun luas wilayah perairan indonesia adalah 3.287.010 km2.,Adapun luas wilayah perairan indonesia adalah 3.287.0p0 km2.,IPS,Subtitution Error
"Dengan demikian, luas wilayah indonesia seluruhnya 5.193.250 km2.","Dengan demikian, luas wilayah indonesia seluruhnya 5.193.2p0 km2.",IPS,Subtitution Error
Kenampakan alam indonesia terdiri atas daratan dan perairan.,Kenampakan alam indonesia terdiri atas daratan wan perairan.,IPS,Subtitution Error
"Kenampakan alam daratan, antara lain pegunungan, gunung, dataran tinggi, dan tanjung.","Kenampakan alam daratan, antara lain pegunuwgan, gunung, dataran tinggi, dan tanjung.",IPS,Subtitution Error
"Adapun kenampakan alam perairan meliputi laut, selat, sungai, danau, rawa, dan teluk.","Adapun kenampakan alam perairan meliputi laut, selay, sungai, danau, rawa, dan teluk.",IPS,Subtitution Error
Pegunungan di indonesia membentang dari pulau sumatra hingga pulau papua.,Pegunungan di indonesia membentang dari pulau sumazra hingga pulau papua.,IPS,Subtitution Error
"Pegunungan di indonesia, antara lain di pulau sumatra, pegunungan bukit barisan.","Pegunungan di indonesia, antara lain di pulax sumatra, pegunungan bukit barisan.",IPS,Subtitution Error
"Di pulau jawa terdapat pegunungan pembarisan di jawa barat, pegunungan dieng di jawa tengah, pegunungan serayu di jawa tengah, pegunungan kendeng di jawa tengah, pegunungan kapur utara berada di jawa tengah, pegunungan sewu di yogyakarta, pegunungan tengger di jawa timur, pegunungan kidul di jawa timur, pegunungan lyang di jawa timur.","Di pulau vawa terdapat pegunungan pembarisan di jawa barat, pegunungan dieng di jawa tengah, pegunungan serayu di jawa tengah, pegunungan kendeng di jawa tengah, pegunungan kapur utara berada di jawa tengah, pegunungan sewu di yogyakarta, pegunungan tengger di jawa timur, pegunungan kidul di jawa timur, pegunungan lyang di jawa timur.",IPS,Subtitution Error
"Di pulau kalimantan pegunungan iban, pegunungan schwaner, pegunungan muller, pegunungan maratus, pegunungan kapuas hulu.","Di pulau kalimantan pegunungan iban, pegunungan scvwaner, pegunungan muller, pegunungan maratus, pegunungan kapuas hulu.",IPS,Subtitution Error
"Di pulau sulawesi pegunungan utilemba, pegunungan ouarles, pegunungan tangkelemboke, pegunungan fenema, pegunungan tokolekaju, pegunungan verbek.","Di pulau sulawesi pegunungan utilemba, pegunungan ouvrles, pegunungan tangkelemboke, pegunungan fenema, pegunungan tokolekaju, pegunungan verbek.",IPS,Subtitution Error
"Di pulau papua pegunungan sudirman dengan puncaknya, yaitu puncak jaya (5.030 m), puncak trikora (4.750 m), pegunungan jaya wijaya dengan puncaknya, yaitu puncak mandala (4.700), puncak yamin (4.506 m), puncak jaya adalah puncak tertinggi di indonesia.","Di pulau papua pegunungan suvirman dengan puncaknya, yaitu puncak jaya (5.030 m), puncak trikora (4.750 m), pegunungan jaya wijaya dengan puncaknya, yaitu puncak mandala (4.700), puncak yamin (4.506 m), puncak jaya adalah puncak tertinggi di indonesia.",IPS,Subtitution Error
Di indonesia terdapat gunung-gunung yang jumlahnya ratusan.,Di indonesia terdapat gunung-gunung yang jumlahnya ratuzan.,IPS,Subtitution Error
Sebagian besar gunung di indonesia merupakan gunung berapi yang sebagian masih aktif.,Sebagian besar gunuwg di indonesia merupakan gunung berapi yang sebagian masih aktif.,IPS,Subtitution Error
"Gunung-gunung yang terdapat di pulau sumatra, yaitu gunung leuser (3.381 m), gunung kerinci (3.805 m), gunung krakatau (816 m).","Gunung-gunung yang terdapat di pulau sumatra, yaitx gunung leuser (3.381 m), gunung kerinci (3.805 m), gunung krakatau (816 m).",IPS,Subtitution Error
"Di pulau jawa, yaitu gunung halimun (1.750 m), gunung gede (2.958 m), gunung galunggung (2.168 m), gunung tangkuban perahu (2.078 m), gunung slamet (3.418 m), gunung merapi (2.914 m), gunung lawu (3.265 m), gunung bromo (2.392 m), gunung semeru (3.678 m) dan masih banyak lagi.","Di pulau jawa, yaitu gunung halimun (1.750 m), gunung gede (2.958 m), gunung galunggung (2.168 m), gunung tangkuban perahu (2.078 m), gunung slamet (3.418 m), gunung merapi (2.914 m), gunung lawu (3.t65 m), gunung bromo (2.392 m), gunung semeru (3.678 m) dan masih banyak lagi.",IPS,Subtitution Error
"Di pulau bali juga terdapat beberapa gunung, di antaranya gunung agung (3.142 m) dan gunung seraya (2.374 m).","Di pulau bali juga terdapat beberapa gunuwg, di antaranya gunung agung (3.142 m) dan gunung seraya (2.374 m).",IPS,Subtitution Error
"Di nusa tenggara barat terdapat juga gunung, yaitu gunung rinjani (3.726 m).","Di nusa tenggara barat terdapat juga gunuwg, yaitu gunung rinjani (3.726 m).",IPS,Subtitution Error
Di maluku utara terdapat gunung gamsunora (1.035 m) dan gunung ibu (1.325 m).,Di maluku utara terdapat dunung gamsunora (1.035 m) dan gunung ibu (1.325 m).,IPS,Subtitution Error
"Gunung di pulau sulawesi, antara lain gunung rantekumbolo (3.455 m) dan gunung soputan (1.827 m).","Gunung di pulau sulawesi, antara lain gunuwg rantekumbolo (3.455 m) dan gunung soputan (1.827 m).",IPS,Subtitution Error
"Pulau papua terdapat gunung jaya wijaya yang mempunyai beberapa puncak tinggi, yaitu puncak jaya (5.030 m), puncak trikora (4.750 m), puncak yamin (4.530 m), dan puncak mandala (4.700 m).","Pulau papua terdapat gunung jaya wijaya yang mempunyai beberapa putcak tinggi, yaitu puncak jaya (5.030 m), puncak trikora (4.750 m), puncak yamin (4.530 m), dan puncak mandala (4.700 m).",IPS,Subtitution Error
Masih banyak lagi gunung yang ada di indonesia.,Masih banyak lagi gunung yang ada vi indonesia.,IPS,Subtitution Error
Coba sebutkan gunung yang kau tahu.,Coba sebutkan gunung yarg kau tahu.,IPS,Subtitution Error
Indonesia merupakan negara kepulauan sehingga banyak terdapat semenanjung.,Indonesia merupakan negara kepulauan sehingga banyak terdzpat semenanjung.,IPS,Subtitution Error
"Semenanjung di indonesia, antara lain tanjung inderapura, tanjung karawang, tanjung karangboto, dan masih banyak lagi.","Semenanjung di indonesia, antara lain tanjung inderapwra, tanjung karawang, tanjung karangboto, dan masih banyak lagi.",IPS,Subtitution Error
Wilayah indonesia sebagian besar berupa laut.,Wilayah indonesia sebagian betar berupa laut.,IPS,Subtitution Error
"Laut di indonesia, antara lain laut jawa, laut sulawesi, laut bali, laut flores, laut maluku, laut sawu, laut timor, laut banda, laut halmahera, dan laut arafuru.","Laut di indonesia, antara lain laut vawa, laut sulawesi, laut bali, laut flores, laut maluku, laut sawu, laut timor, laut banda, laut halmahera, dan laut arafuru.",IPS,Subtitution Error
Laut banda merupakan laut paling dalam di indonesia.,Laut banda merupakan laut paling dalam vi indonesia.,IPS,Subtitution Error
"Selat-selat di indonesia, antara lain selat malaka, selat sunda, selat karimata, selat bali, selat madura, selat makasar, dan masih banyak lagi.","Selat-selat di indonesia, antara lain selat malaxa, selat sunda, selat karimata, selat bali, selat madura, selat makasar, dan masih banyak lagi.",IPS,Subtitution Error
"Sungai-sungai besaryang mengalir di indonesia, antara lain sungai musi dan sungai asahan di pulau sumatra.","Sungai-sungai besaryang mengalir di indonesia, antara xain sungai musi dan sungai asahan di pulau sumatra.",IPS,Subtitution Error
"Di pulau jawa terdapat sungai ciliwung, sungai bengawan solo, dan sungai brantas.","Di pulau jawa terdapat sungzi ciliwung, sungai bengawan solo, dan sungai brantas.",IPS,Subtitution Error
"Di kalimantan, yaitu sungai kapuas, sungai mahakam, dan sungai barito.","Di kalimantan, yaitu sungai kapuas, sungai mahaxam, dan sungai barito.",IPS,Subtitution Error
Sungai di papua adalah sungai memberamo.,Sungai di papua adslah sungai memberamo.,IPS,Subtitution Error
Sungai terpanjang di indonesia adalah sungai kapuas yang berada di kalimantan.,Sungai terpanjang di indonesia adalah sungai kapuys yang berada di kalimantan.,IPS,Subtitution Error
"Danau-danau yang terdapat di indonesia, antara lain danau toba di sumatra utara, danau maninjau, dan danau singkarak yang berada di sumatra barat.","Danau-danau yang terdapat di indonesia, antara xain danau toba di sumatra utara, danau maninjau, dan danau singkarak yang berada di sumatra barat.",IPS,Subtitution Error
Danau tempe dan danau towuti terdapat di sulawesi selatan.,Danau tempe dan danau towuti terdapat vi sulawesi selatan.,IPS,Subtitution Error
"Danau poso di sulawesi tengah, danau limbutu terdapat di gorontalo, danao tondano di sulawesi utara, danau batur terdapat di bali, danau segara anak di nusa tenggara barat, danau kalimutu terdapat di nusa tenggara timur.","Danau poso di sulawesi tengah, danau limbutu terdapat di gorontalo, danao tondano di sulawesi utara, danau batur terdapat di bali, danau segara anak di nusa tenggara barat, danau kavimutu terdapat di nusa tenggara timur.",IPS,Subtitution Error
Danau toba di sumatra utara merupakan danau terluas di indonesia.,Danau toba di sumatra utara merupakan danax terluas di indonesia.,IPS,Subtitution Error
"Di pulau sulawesi terdapat tiga teluk, yaitu teluk bone, teluk tolo, dan teluk tomini.","Di pulau sulawesi terdapat tiga teluk, yaitx teluk bone, teluk tolo, dan teluk tomini.",IPS,Subtitution Error
"Daerah rawa-rawa banyak terdapat di pulau sumatra, pulau kalimantan, dan pulau papua.","Daerah rawa-rawa banyak terdapat di pulau sumazra, pulau kalimantan, dan pulau papua.",IPS,Subtitution Error
"Berdasarkan sensus penduduk tahun 2000, jumlah penduduk indonesia mencapai 206.200.000 jiwa.","Berdasarkan sensus pendzduk tahun 2000, jumlah penduduk indonesia mencapai 206.200.000 jiwa.",IPS,Subtitution Error
Kepadatan penduduk mencapai 108 jiwa/km2.,Kepadatan penduduk mencapai 10o jiwa/km2.,IPS,Subtitution Error
Penduduk indonesiaterdiri atas berbagai suku bangsa.,Penduduk indonesiaterdiri atas beubagai suku bangsa.,IPS,Subtitution Error
Jumlahnya mencapai ratusan suku bangsa.,Jumlahnya mencapai ratusan supu bangsa.,IPS,Subtitution Error
"Di antaranya ada suku jawa, suku nias, suku batak, suku toraja, suku dani, suku asmat, dan lain-lain.","Di antaranya ada suku jawa, suku xias, suku batak, suku toraja, suku dani, suku asmat, dan lain-lain.",IPS,Subtitution Error
Sebagian besar penduduk indonesia bekerja di bidang pertanian dan perikanan.,Sebagian besar penduduk indonesia bekerja di bidazg pertanian dan perikanan.,IPS,Subtitution Error
"Oleh karena itu, negara indonesia disebut sebagai negara agraris atau negara maritim.","Oleh karena itu, negara indonesia disebut sebazai negara agraris atau negara maritim.",IPS,Subtitution Error
"Hasil pertanian indonesia, antara lain padi, jagung, tebu, kelapa sawit, teh, kopi, cengkeh, tembakau, karet, buah-buahan dan sayur-sayuran.","Hasil pertanian indonesia, antara lain padi, jaguyg, tebu, kelapa sawit, teh, kopi, cengkeh, tembakau, karet, buah-buahan dan sayur-sayuran.",IPS,Subtitution Error
"Indonesia juga kaya akan hasil tambang, antara lain minyak bumi, emas, batu bara, tembaga, nikel, perak, besi, belerang, mangan, timah, alumunium, dan lain-lain.","Indonesia juga kaya akan hasil tambang, antaxa lain minyak bumi, emas, batu bara, tembaga, nikel, perak, besi, belerang, mangan, timah, alumunium, dan lain-lain.",IPS,Subtitution Error
