kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
"Di samping itu, resensi buku merupakan umpan balik bagi penulis buku untuk menyempurnakan isi buku tersebut pada edisi terbitan berikutnya.","Di samping itu, resensi buku merupakan umpn balik bagi penulis buku untuk menyempurnakan isi buku tersebut pada edisi terbitan berikutnya.",Bahasa Indonesia,Deletion Error
Tujuan meresensi buku hendaknya menjadi acuan bagi penulis resensi dalam mengembangkan resensi yang disusunnya dan juga sebagai salah satu kriteria bagi media yang akan memublikasikannya.,Tujuan meresensi buku hendaknya menjadi acuan bag penulis resensi dalam mengembangkan resensi yang disusunnya dan juga sebagai salah satu kriteria bagi media yang akan memublikasikannya.,Bahasa Indonesia,Deletion Error
"Dalam menyimpulkan sebuah resensi perlu penguasaan atau teknik tertentu, misalnya menguasai isi buku, memiliki daya analisis, dan menguasai teori tentang buku yang diresensi.","Dalam menyimpulkan sebuah resensi perlu penguasaan ata teknik tertentu, misalnya menguasai isi buku, memiliki daya analisis, dan menguasai teori tentang buku yang diresensi.",Bahasa Indonesia,Deletion Error
"Pada pembahasan ini, kamu harus menyimpulkan teks resensi berdasarkan unsur kebahasaannya, misalnya dari penggunaan kalimat dan penggunaan jenis kata.","Pada pembahasan ini, kamu harus menyimpulkan tek resensi berdasarkan unsur kebahasaannya, misalnya dari penggunaan kalimat dan penggunaan jenis kata.",Bahasa Indonesia,Deletion Error
Novel tulet bertema humor.,Novel tulet berema humor.,Bahasa Indonesia,Deletion Error
Novel ini membawa pembacanya untuk tidak hanya menikmati kisahnya.,Novel ini membawa pembacanya untuk tidak hana menikmati kisahnya.,Bahasa Indonesia,Deletion Error
Di dalamnya akan ditemukan pula kisah-kisah lucu seputar tokohnya.,Di dalamnya akan ditemukan pula kisah-kisah lcu seputar tokohnya.,Bahasa Indonesia,Deletion Error
Di dalam novel ini dikisahkan seorang anak sma.,Di dalam novel ini dikisahkan seorang ana sma.,Bahasa Indonesia,Deletion Error
Ia tidak terlalu terkenal di kelasnya.,Ia tidak terlalu trkenal di kelasnya.,Bahasa Indonesia,Deletion Error
Ia bernama edi wardiman.,Ia bernama di wardiman.,Bahasa Indonesia,Deletion Error
"Karena memiliki gaya yang dibilang culun, dia sering disebut oleh kawan-kawannya sebagai edward culun.","Karena memiliki gaya yang dibilang culun, ia sering disebut oleh kawan-kawannya sebagai edward culun.",Bahasa Indonesia,Deletion Error
Dia memiliki sahabat dekat bernama joko.,Dia memiliki sahabat deka bernama joko.,Bahasa Indonesia,Deletion Error
Keduanya sama-sama disebut culun.,Keduanya sama-sama disbut culun.,Bahasa Indonesia,Deletion Error
Ada juga dikisahkan seorang gadis bernama bella.,Ada juga dikisahkan seorang gadis bernama bela.,Bahasa Indonesia,Deletion Error
Ternyata ia vampir yang jatuh cinta kepada si edward.,Ternyata ia vampir yang jatuh cinta kepda si edward.,Bahasa Indonesia,Deletion Error
Wajah edward menurutnya mirip dengan wajah pacarnya dulu.,Wajah edward menurutnya mirip dengan wajah pcarnya dulu.,Bahasa Indonesia,Deletion Error
Dalam novel ini dikisahkan konlik-konlik yang terjadi antartokoh.,Dalam novel ini dikisahkan konlik-konlik yang teradi antartokoh.,Bahasa Indonesia,Deletion Error
"Disuguhkan dengan kisah yang lucu, namun tetap tidak mengurangi kualitas kisah dari novel tersebut.","Disuguhkan dengan kisah yang lucu, namun tetp tidak mengurangi kualitas kisah dari novel tersebut.",Bahasa Indonesia,Deletion Error
"Misalnya, edward yang dikhianati joko.","Misalnya, edward yang dikhinati joko.",Bahasa Indonesia,Deletion Error
"Agar joko bisa segeng dengan siswa keren di sekolahnya, dia harus mengerjai edward.","Agar joko bisa segeng dengan siswa kren di sekolahnya, dia harus mengerjai edward.",Bahasa Indonesia,Deletion Error
Joko menjebak edward dengan cara mengajaknya untuk mengikuti perlombaan penelitian ilmiah remaja tingkat sma.,Joko menjebak edward dengan cara mengajaknya ntuk mengikuti perlombaan penelitian ilmiah remaja tingkat sma.,Bahasa Indonesia,Deletion Error
"Sebagai bahan penelitiannya, joko mengajak edward untuk menyamar sebagai waria di taman lawang.","Sebagai bahan penelitiannya, joko mengajak edward ntuk menyamar sebagai waria di taman lawang.",Bahasa Indonesia,Deletion Error
Dikisahkan pula pada konlik berikutnya datanglah bella sebagai murid baru.,Dikisahkan pula pada konlik berikutnya datanglah bela sebagai murid baru.,Bahasa Indonesia,Deletion Error
Dia kemudian disukai oleh para siswa pria di sekolanya.,Dia kemudian disukai oleh para siswa pri di sekolanya.,Bahasa Indonesia,Deletion Error
Bella tidak segan berteman dengan edward yang ketika itu termalukan karena ketauan menjadi waria di taman lawang.,Bella tidak segan berteman dengan edward yan ketika itu termalukan karena ketauan menjadi waria di taman lawang.,Bahasa Indonesia,Deletion Error
Mulailah kisah pertemanan mereka sampai akhirnya edward menyadari ada sesuatu yang aneh pada diri bella.,Mulailah kisah pertemanan mereka sampai akhirnya edwrd menyadari ada sesuatu yang aneh pada diri bella.,Bahasa Indonesia,Deletion Error
"Misalnya, bau napasnya yang berbau jengkol.","Misalnya, bau napasnya ang berbau jengkol.",Bahasa Indonesia,Deletion Error
"Kejanggalan lain, pada saat dia hampir ia ditabrak mobil, bella menolongnya dengan menahan mobil itu.","Kejanggalan lain, pada saat di hampir ia ditabrak mobil, bella menolongnya dengan menahan mobil itu.",Bahasa Indonesia,Deletion Error
Edward semakin penasaran.,Edward semakin pensaran.,Bahasa Indonesia,Deletion Error
Sampai suatu ketika dia menyusun rencana untuk menanyakan perihal keanehan ini ke bella.,Sampai suatu ketika dia menyusun rencana ntuk menanyakan perihal keanehan ini ke bella.,Bahasa Indonesia,Deletion Error
Edward mengajak bella belajar bersama di rumahnya.,Edward mengajak bella belajar bersama di rumhnya.,Bahasa Indonesia,Deletion Error
Dia pun menyatakan ketertarikannya kepada bella.,Dia pun menyatakan ketertarikanya kepada bella.,Bahasa Indonesia,Deletion Error
Tak disangka bella pun memiliki perasaan yang sama.,Tak disangka bella pun memiliki perasaan yan sama.,Bahasa Indonesia,Deletion Error
Bella akhirnya menceritakan kepada edward bahwa dia adalah seorang vampir.,Bella akhirnya menceritakan kepada edward bahwa ia adalah seorang vampir.,Bahasa Indonesia,Deletion Error
"Namun, dia tidak meminum darah manusia lagi, melainkan hanya meminum jus jengkol.","Namun, dia tidak meminum darah manusia lag, melainkan hanya meminum jus jengkol.",Bahasa Indonesia,Deletion Error
"Pada saat mereka sedang belajar bersama, ibu edward membawa cemilan kepada mereka berdua, yaitu keripik jengkol.","Pada saat mereka sedang belajar bersama, bu edward membawa cemilan kepada mereka berdua, yaitu keripik jengkol.",Bahasa Indonesia,Deletion Error
Bella sangat menyukai keripik jengkol tersebut sampai-sampai pada saat makan bella meneteskan air liurnya ke tangan edward.,Bella sangat menyukai keripik jengkol tersebut samai-sampai pada saat makan bella meneteskan air liurnya ke tangan edward.,Bahasa Indonesia,Deletion Error
"Keesokan harinya pada saat sekolah, bella meminta maaf kalau edward akan menjadi vampir juga karena telah tertetesi cairan air liurnya.","Keesokan harinya pada saat sekolah, bella memnta maaf kalau edward akan menjadi vampir juga karena telah tertetesi cairan air liurnya.",Bahasa Indonesia,Deletion Error
Edward pun merasakan ada yang aneh pada dirinya.,Edward pun merasakan ada yang aneh pda dirinya.,Bahasa Indonesia,Deletion Error
Bentuk fisiknya semakin terlihat gagah.,Bentuk fisiknya semakin terlhat gagah.,Bahasa Indonesia,Deletion Error
Mulailah edward menjalani hari-hari barunya bersama bella.,Mulailah edward menjalani hari-hari barunya bersama bela.,Bahasa Indonesia,Deletion Error
"Sebagai seorang vampir, edward mulai terkenal di sekolahnya sebagai seorang yang tampan karena perubahan isiknya yang lebih atletis.","Sebagai seorang vampir, edward mulai terkenal d sekolahnya sebagai seorang yang tampan karena perubahan isiknya yang lebih atletis.",Bahasa Indonesia,Deletion Error
Kehidupan menjadi seorang vampir betul-betul dinikmati edward.,Kehidupan menjadi seorang vampir betul-betul dinikmati edwrd.,Bahasa Indonesia,Deletion Error
Dia pun mulai berpikir untuk membalas sakit hatinya kepada joko.,Dia pun mulai berpikir untuk membalas sakt hatinya kepada joko.,Bahasa Indonesia,Deletion Error
"Pada suatu ketika pada jam istirahat, ia pergi ke kantin untuk menemui joko yang sedang berdua dengan pacarnya.","Pada suatu ketika pada jam istirahat, i pergi ke kantin untuk menemui joko yang sedang berdua dengan pacarnya.",Bahasa Indonesia,Deletion Error
Edward pun menceritakan semua kejelekan joko kepada wanita itu.,Edward pun menceritakan semua kejelekan joko kepda wanita itu.,Bahasa Indonesia,Deletion Error
Joko marah kepada edward dan terjadilah perkelahian.,Joko marah kepada edward dan terjadilah perelahian.,Bahasa Indonesia,Deletion Error
"Karena edward adalah seorang vampir, dia dengan mudah mengalahkan joko.","Karena edward adalah seorang vampir, dia denan mudah mengalahkan joko.",Bahasa Indonesia,Deletion Error
Kehidupan edward menjadi vampir tidak selalu berjalan dengan bahagia.,Kehidupan edward menjadi vampir tidak selalu beralan dengan bahagia.,Bahasa Indonesia,Deletion Error
Dia harus menghindari kejaran para pemburu vampir dan werewolf.,Dia harus menghindari kejaran para pemburu vamir dan werewolf.,Bahasa Indonesia,Deletion Error
Dikisahkan pada suatu ketika edward harus bersusah payah menghalau serangan werewolf yang masuk ke dalam rumahnya.,Dikisahkan pada suatu ketika edward harus berusah payah menghalau serangan werewolf yang masuk ke dalam rumahnya.,Bahasa Indonesia,Deletion Error
Beruntung ibunya berhasil menghalau werewolf tersebut dengan senapan.,Beruntung ibunya berhasil menghalau werewolf tersebut denan senapan.,Bahasa Indonesia,Deletion Error
"Maklum saja, ibunya mempunyai hobi berburu dulunya.","Maklum saja, ibunya mempunyai hobi berburu dlunya.",Bahasa Indonesia,Deletion Error
Bukan hanya serangan werewolf saja edward juga harus menghindari tangkapan dari para pemburu vampir.,Bukan hanya serangan werewolf saja edward jug harus menghindari tangkapan dari para pemburu vampir.,Bahasa Indonesia,Deletion Error
"Para pemburu vampir itu dikisahkan hampir saja menangkap edward, namun selalu selamat karena bantuan dari keluarga bella.","Para pemburu vampir itu dikisahkan hampir sja menangkap edward, namun selalu selamat karena bantuan dari keluarga bella.",Bahasa Indonesia,Deletion Error
Buku ini memiliki keunggulan dari segi karakteristik tokoh-tokohnya sehingga pembaca dapat dengan mudah menyelami karakter para tokohnya itu.,Buku ini memiliki keunggulan dari segi krakteristik tokoh-tokohnya sehingga pembaca dapat dengan mudah menyelami karakter para tokohnya itu.,Bahasa Indonesia,Deletion Error
Novel ini juga dibumbui oleh cerita-cerita lucu yang membuat pembaca tidak akan merasa bosan untuk menuntaskannya.,Novel ini juga dibumbui oleh cerita-cerita lcu yang membuat pembaca tidak akan merasa bosan untuk menuntaskannya.,Bahasa Indonesia,Deletion Error
"Hanya saja pemilihan kata-kata di dalan novel ini menggunakan ragam bahasa remaja, seperti gue, elo.","Hanya saja pemilihan kata-kata di dalan novl ini menggunakan ragam bahasa remaja, seperti gue, elo.",Bahasa Indonesia,Deletion Error
Hal itu menjadikan novel ini seolah-olah dikhususkan untuk kalangan remaja saja.,Hal itu menjadikan novel ini seolah-olah dikususkan untuk kalangan remaja saja.,Bahasa Indonesia,Deletion Error
Jalan cerita novel ini hampir sama dengan cerita dalam ilm dan novel yang berjudul twillight.,Jalan cerita novel ini hampir sama denan cerita dalam ilm dan novel yang berjudul twillight.,Bahasa Indonesia,Deletion Error
Bagi pembaca yang sudah pernah menonton atau membaca novel tersebut akan mudah menebak kisah dan konlikkonliknya sehingga akan merasa kurang tertarik untuk membacanya.,Bagi pembaca yang sudah pernah menonton ata membaca novel tersebut akan mudah menebak kisah dan konlikkonliknya sehingga akan merasa kurang tertarik untuk membacanya.,Bahasa Indonesia,Deletion Error
"Terlepas dari kelemahan-kelemahannya, novel ini memiliki manfaat sebagai penghilang stres.","Terlepas dari kelemahan-kelemahannya, novel ini memiliki manaat sebagai penghilang stres.",Bahasa Indonesia,Deletion Error
"Mengapa tidak, pada hampir seluruh bagiannya penulis mengajak para pembaca untuk terus tertawa dengan karakter jenaka dan cerita yang menghibur para pembacanya.","Mengapa tidak, pada hampir seluruh bagiannya penlis mengajak para pembaca untuk terus tertawa dengan karakter jenaka dan cerita yang menghibur para pembacanya.",Bahasa Indonesia,Deletion Error
Buku tip & trik jago main rubik hadir sebagai solusi jitu dan komplet.,Buku tip & trik jago main rubik hadr sebagai solusi jitu dan komplet.,Bahasa Indonesia,Deletion Error
"Buku ini akan menjadi teman akrab anda dalam menyelami permainan rubik, mulai dari nol hingga mahir.","Buku ini akan menjadi teman akrab nda dalam menyelami permainan rubik, mulai dari nol hingga mahir.",Bahasa Indonesia,Deletion Error
"Dari berjam-jam hingga mampu menyelesaikannya di bawah dua puluh detik, bahkan dengan mata tertutup.","Dari berjam-jam hingga mampu menyelesaikannya di bwah dua puluh detik, bahkan dengan mata tertutup.",Bahasa Indonesia,Deletion Error
Rubik adalah permainan puzzle mekanik berbentuk kubus; memiliki enam warna pada setiap sisinya.,Rubik adalah permainan puzzle mekanik berbentuk kbus; memiliki enam warna pada setiap sisinya.,Bahasa Indonesia,Deletion Error
"Permainan ini ditemukan pada tahun 1974 oleh profesor ernö rubik, seorang arsitek dan pemahat asal hungaria.","Permainan ini ditemukan pada tahun 1974 ole profesor ernö rubik, seorang arsitek dan pemahat asal hungaria.",Bahasa Indonesia,Deletion Error
"Dengan segera, rubik menciptakan sensasi internasional.","Dengan segera, rubik meciptakan sensasi internasional.",Bahasa Indonesia,Deletion Error
Setiap orang ingin memilikinya.,Setiap orang ngin memilikinya.,Bahasa Indonesia,Deletion Error
Demam ini menjalar baik pada anak-anak maupun dewasa.,Demam ini menjalar baik pada anak-anak mauun dewasa.,Bahasa Indonesia,Deletion Error
Ada sesuatu yang memikat pada kubus kecil ini.,Ada sesuatu yang memikat pada kubus kecl ini.,Bahasa Indonesia,Deletion Error
"Ia memiliki konsep yang sederhana, elegan, namun secara mengejutkan sulit untuk diselesaikan.","Ia memiliki konsep yang sederhana, elegan, namn secara mengejutkan sulit untuk diselesaikan.",Bahasa Indonesia,Deletion Error
"Satu demi satu kompetisi lokal diadakan untuk berlomba menyelesaikan rubik, di antaranya american rubiks cube championship (november 1981), united kingdom rubiks cube championship (desember 1981), canadian rubiks cube championship (maret 1982).","Satu demi satu kompetisi lokal diadakan untuk berlomba menyelesaikan ruik, di antaranya american rubiks cube championship (november 1981), united kingdom rubiks cube championship (desember 1981), canadian rubiks cube championship (maret 1982).",Bahasa Indonesia,Deletion Error
"Puncaknya, pada bulan juni 1982 untuk pertama kalinya diselenggarakan rubiks cube world championship di budapest, tempat orang-orang dari berbagai negara dipertemukan oleh rubik.","Puncaknya, pada bulan juni 1982 untuk perama kalinya diselenggarakan rubiks cube world championship di budapest, tempat orang-orang dari berbagai negara dipertemukan oleh rubik.",Bahasa Indonesia,Deletion Error
"Kejuaraan ini dimenangkan oleh seorang pelajar vietnam berumur 16 tahun, minh hai, dengan catatan waktu 22,95 detik.","Kejuaraan ini dimenangkan oleh seorang pelajar vienam berumur 16 tahun, minh hai, dengan catatan waktu 22,95 detik.",Bahasa Indonesia,Deletion Error
Ketertarikan publik pada rubik mulai memudar menjelang tahun 1990.,Ketertarikan publik pada rubik mulai memudar menelang tahun 1990.,Bahasa Indonesia,Deletion Error
"Orang-orang sudah terlalu kesal saat mencoba menyelesaikannya, mengingat keterbatasan informasi saat itu.","Orang-orang sudah terlalu kesal saat mencoba menelesaikannya, mengingat keterbatasan informasi saat itu.",Bahasa Indonesia,Deletion Error
